obs_name,x,y,label,hicat_label
4614,7100,3900,breast_glands,breast_glands
4615,7150,3900,breast_glands,breast_glands
4616,7200,3900,breast_glands,breast_glands
4617,7250,3900,breast_glands,breast_glands
4618,7300,3900,breast_glands,breast_glands
4619,7350,3900,breast_glands,breast_glands
4620,7400,3900,connective_tissue,connective_tissue
4621,7450,3900,connective_tissue,connective_tissue
4622,7500,3900,connective_tissue,connective_tissue
4623,7550,3900,connective_tissue,connective_tissue
4624,7600,3900,connective_tissue,connective_tissue
4625,7650,3900,connective_tissue,connective_tissue
4626,7700,3900,connective_tissue,connective_tissue
4627,7750,3900,connective_tissue,connective_tissue
4628,7800,3900,connective_tissue,connective_tissue
4629,7850,3900,connective_tissue,connective_tissue
4630,7900,3900,connective_tissue,connective_tissue
4631,7950,3900,connective_tissue,connective_tissue
4632,8000,3900,connective_tissue,connective_tissue
4633,8050,3900,connective_tissue,connective_tissue
4634,8100,3900,connective_tissue,connective_tissue
4635,8150,3900,connective_tissue,connective_tissue
4636,8200,3900,connective_tissue,connective_tissue
4637,8250,3900,connective_tissue,connective_tissue
4638,8300,3900,connective_tissue,connective_tissue
4639,8350,3900,connective_tissue,connective_tissue
4640,8400,3900,connective_tissue,connective_tissue
4641,8450,3900,connective_tissue,connective_tissue
4642,8500,3900,connective_tissue,connective_tissue
4643,8550,3900,connective_tissue,connective_tissue
4644,8600,3900,connective_tissue,connective_tissue
4645,8650,3900,connective_tissue,connective_tissue
4646,8700,3900,connective_tissue,connective_tissue
4647,8750,3900,connective_tissue,connective_tissue
4648,8800,3900,connective_tissue,connective_tissue
4649,8850,3900,connective_tissue,connective_tissue
4650,8900,3900,connective_tissue,connective_tissue
4651,8950,3900,connective_tissue,connective_tissue
4652,9000,3900,unknown,connective_tissue
4653,9050,3900,unknown,connective_tissue
4654,9100,3900,unknown,connective_tissue
4655,9150,3900,unknown,connective_tissue
4656,1150,3950,unknown,connective_tissue
4657,1200,3950,unknown,connective_tissue
4658,1250,3950,unknown,connective_tissue
4659,1300,3950,unknown,connective_tissue
4660,1350,3950,connective_tissue,connective_tissue
4661,1400,3950,connective_tissue,connective_tissue
4662,1450,3950,connective_tissue,connective_tissue
4663,1500,3950,connective_tissue,connective_tissue
4664,1550,3950,connective_tissue,connective_tissue
4665,1600,3950,connective_tissue,connective_tissue
4666,1650,3950,connective_tissue,connective_tissue
4667,1700,3950,connective_tissue,connective_tissue
4668,1750,3950,connective_tissue,connective_tissue
4669,1800,3950,connective_tissue,connective_tissue
4670,1850,3950,connective_tissue,connective_tissue
4671,1900,3950,connective_tissue,connective_tissue
4672,1950,3950,connective_tissue,connective_tissue
4673,2000,3950,connective_tissue,connective_tissue
4674,2050,3950,connective_tissue,connective_tissue
4675,2100,3950,connective_tissue,connective_tissue
4676,2150,3950,connective_tissue,connective_tissue
4677,2200,3950,connective_tissue,connective_tissue
4678,2250,3950,connective_tissue,connective_tissue
4679,2300,3950,connective_tissue,connective_tissue
4680,2350,3950,connective_tissue,connective_tissue
4681,2400,3950,connective_tissue,connective_tissue
4682,2450,3950,connective_tissue,connective_tissue
4683,2500,3950,connective_tissue,connective_tissue
4684,2550,3950,connective_tissue,connective_tissue
4685,2600,3950,connective_tissue,connective_tissue
4686,2650,3950,connective_tissue,connective_tissue
4687,2700,3950,connective_tissue,connective_tissue
4688,2750,3950,connective_tissue,connective_tissue
4689,2800,3950,connective_tissue,connective_tissue
4690,2850,3950,connective_tissue,connective_tissue
4691,2900,3950,connective_tissue,connective_tissue
4692,2950,3950,connective_tissue,connective_tissue
4693,3000,3950,connective_tissue,connective_tissue
4694,3050,3950,connective_tissue,connective_tissue
4695,3100,3950,connective_tissue,connective_tissue
4696,3150,3950,connective_tissue,connective_tissue
4697,3200,3950,connective_tissue,connective_tissue
4698,3250,3950,connective_tissue,connective_tissue
4699,3300,3950,connective_tissue,connective_tissue
4700,3350,3950,connective_tissue,connective_tissue
4701,3400,3950,connective_tissue,connective_tissue
4702,3450,3950,connective_tissue,connective_tissue
4703,3500,3950,connective_tissue,connective_tissue
4704,3550,3950,connective_tissue,connective_tissue
4705,3600,3950,connective_tissue,connective_tissue
4706,3650,3950,connective_tissue,connective_tissue
4707,3700,3950,connective_tissue,connective_tissue
4708,3750,3950,connective_tissue,connective_tissue
4709,3800,3950,connective_tissue,connective_tissue
4710,3850,3950,connective_tissue,connective_tissue
4711,3900,3950,connective_tissue,connective_tissue
4712,3950,3950,connective_tissue,connective_tissue
4713,4000,3950,connective_tissue,connective_tissue
4714,4050,3950,connective_tissue,connective_tissue
4715,4100,3950,connective_tissue,connective_tissue
4716,4150,3950,connective_tissue,connective_tissue
4717,4200,3950,connective_tissue,connective_tissue
4718,4250,3950,connective_tissue,connective_tissue
4719,4300,3950,connective_tissue,connective_tissue
4720,4350,3950,connective_tissue,connective_tissue
4721,4400,3950,unknown,connective_tissue
4722,4450,3950,unknown,connective_tissue
4723,4500,3950,unknown,connective_tissue
4724,4550,3950,unknown,connective_tissue
4725,4600,3950,unknown,connective_tissue
4726,4650,3950,unknown,connective_tissue
4727,4700,3950,unknown,connective_tissue
4728,4750,3950,unknown,connective_tissue
4729,4800,3950,unknown,connective_tissue
4730,4850,3950,unknown,connective_tissue
4731,4900,3950,connective_tissue,connective_tissue
4732,4950,3950,connective_tissue,connective_tissue
4733,5000,3950,connective_tissue,connective_tissue
4734,5050,3950,connective_tissue,connective_tissue
4735,5100,3950,connective_tissue,connective_tissue
4736,5150,3950,connective_tissue,connective_tissue
4737,5200,3950,connective_tissue,connective_tissue
4738,5250,3950,connective_tissue,connective_tissue
4739,5300,3950,connective_tissue,connective_tissue
4740,5350,3950,connective_tissue,connective_tissue
4741,5400,3950,connective_tissue,connective_tissue
4742,5450,3950,connective_tissue,connective_tissue
4743,5500,3950,connective_tissue,connective_tissue
4744,5550,3950,connective_tissue,connective_tissue
4745,5600,3950,connective_tissue,connective_tissue
4746,5650,3950,connective_tissue,connective_tissue
4747,5700,3950,connective_tissue,connective_tissue
4748,5750,3950,connective_tissue,connective_tissue
4749,5800,3950,connective_tissue,connective_tissue
4750,5850,3950,connective_tissue,connective_tissue
4751,5900,3950,connective_tissue,connective_tissue
4752,5950,3950,connective_tissue,connective_tissue
4753,6000,3950,connective_tissue,connective_tissue
4754,6050,3950,connective_tissue,connective_tissue
4755,6100,3950,connective_tissue,connective_tissue
4756,6150,3950,connective_tissue,connective_tissue
4757,6200,3950,connective_tissue,connective_tissue
4758,6250,3950,connective_tissue,connective_tissue
4759,6300,3950,connective_tissue,connective_tissue
4760,6350,3950,connective_tissue,connective_tissue
4761,6400,3950,adipose_tissue,connective_tissue
4762,6450,3950,adipose_tissue,connective_tissue
4763,6500,3950,adipose_tissue,connective_tissue
4764,6550,3950,adipose_tissue,connective_tissue
4765,6600,3950,connective_tissue,connective_tissue
4766,6650,3950,connective_tissue,connective_tissue
4767,6700,3950,connective_tissue,connective_tissue
4768,6750,3950,connective_tissue,connective_tissue
4769,6800,3950,connective_tissue,connective_tissue
4770,6850,3950,connective_tissue,connective_tissue
4771,6900,3950,connective_tissue,connective_tissue
4772,6950,3950,connective_tissue,connective_tissue
4773,7000,3950,breast_glands,connective_tissue
4774,7050,3950,breast_glands,connective_tissue
4775,7100,3950,breast_glands,breast_glands
4776,7150,3950,breast_glands,breast_glands
4777,7200,3950,breast_glands,breast_glands
4778,7250,3950,breast_glands,breast_glands
4779,7300,3950,breast_glands,breast_glands
4780,7350,3950,breast_glands,breast_glands
4781,7400,3950,connective_tissue,connective_tissue
4782,7450,3950,connective_tissue,connective_tissue
4783,7500,3950,connective_tissue,connective_tissue
4784,7550,3950,connective_tissue,connective_tissue
4785,7600,3950,connective_tissue,connective_tissue
4786,7650,3950,connective_tissue,connective_tissue
4787,7700,3950,connective_tissue,connective_tissue
4788,7750,3950,connective_tissue,connective_tissue
4789,7800,3950,connective_tissue,connective_tissue
4790,7850,3950,connective_tissue,connective_tissue
4791,7900,3950,connective_tissue,connective_tissue
4792,7950,3950,connective_tissue,connective_tissue
4793,8000,3950,connective_tissue,connective_tissue
4794,8050,3950,connective_tissue,connective_tissue
4795,8100,3950,connective_tissue,connective_tissue
4796,8150,3950,connective_tissue,connective_tissue
4797,8200,3950,connective_tissue,connective_tissue
4798,8250,3950,connective_tissue,connective_tissue
4799,8300,3950,connective_tissue,connective_tissue
4800,8350,3950,connective_tissue,connective_tissue
4801,8400,3950,connective_tissue,connective_tissue
4802,8450,3950,connective_tissue,connective_tissue
4803,8500,3950,connective_tissue,connective_tissue
4804,8550,3950,connective_tissue,connective_tissue
4805,8600,3950,connective_tissue,connective_tissue
4806,8650,3950,connective_tissue,connective_tissue
4807,8700,3950,connective_tissue,connective_tissue
4808,8750,3950,connective_tissue,connective_tissue
4809,8800,3950,connective_tissue,connective_tissue
4810,8850,3950,connective_tissue,connective_tissue
4811,8900,3950,connective_tissue,connective_tissue
4812,8950,3950,connective_tissue,connective_tissue
4813,9000,3950,unknown,connective_tissue
4814,9050,3950,unknown,connective_tissue
4815,1100,4000,unknown,connective_tissue
4816,1150,4000,unknown,connective_tissue
4817,1200,4000,unknown,connective_tissue
4818,1250,4000,unknown,connective_tissue
4819,1300,4000,unknown,connective_tissue
4820,1350,4000,connective_tissue,connective_tissue
4821,1400,4000,connective_tissue,connective_tissue
4822,1450,4000,connective_tissue,connective_tissue
4823,1500,4000,connective_tissue,connective_tissue
4824,1550,4000,connective_tissue,connective_tissue
4825,1600,4000,connective_tissue,connective_tissue
4826,1650,4000,connective_tissue,connective_tissue
4827,1700,4000,connective_tissue,connective_tissue
4828,1750,4000,connective_tissue,connective_tissue
4829,1800,4000,connective_tissue,connective_tissue
4830,1850,4000,connective_tissue,connective_tissue
4831,1900,4000,connective_tissue,connective_tissue
4832,1950,4000,connective_tissue,connective_tissue
4833,2000,4000,connective_tissue,connective_tissue
4834,2050,4000,connective_tissue,connective_tissue
4835,2100,4000,connective_tissue,connective_tissue
4836,2150,4000,connective_tissue,connective_tissue
4837,2200,4000,connective_tissue,connective_tissue
4838,2250,4000,connective_tissue,connective_tissue
4839,2300,4000,connective_tissue,connective_tissue
4840,2350,4000,connective_tissue,connective_tissue
4841,2400,4000,connective_tissue,connective_tissue
4842,2450,4000,connective_tissue,connective_tissue
4843,2500,4000,connective_tissue,connective_tissue
4844,2550,4000,connective_tissue,connective_tissue
4845,2600,4000,connective_tissue,connective_tissue
4846,2650,4000,connective_tissue,connective_tissue
4847,2700,4000,connective_tissue,connective_tissue
4848,2750,4000,connective_tissue,connective_tissue
4849,2800,4000,connective_tissue,connective_tissue
4850,2850,4000,connective_tissue,connective_tissue
4851,2900,4000,connective_tissue,connective_tissue
4852,2950,4000,connective_tissue,connective_tissue
4853,3000,4000,connective_tissue,connective_tissue
4854,3050,4000,connective_tissue,connective_tissue
4855,3100,4000,connective_tissue,connective_tissue
4856,3150,4000,connective_tissue,connective_tissue
4857,3200,4000,connective_tissue,connective_tissue
4858,3250,4000,connective_tissue,connective_tissue
4859,3300,4000,connective_tissue,connective_tissue
4860,3350,4000,connective_tissue,connective_tissue
4861,3400,4000,connective_tissue,connective_tissue
4862,3450,4000,connective_tissue,connective_tissue
4863,3500,4000,connective_tissue,connective_tissue
4864,3550,4000,connective_tissue,connective_tissue
4865,3600,4000,connective_tissue,connective_tissue
4866,3650,4000,connective_tissue,connective_tissue
4867,3700,4000,connective_tissue,connective_tissue
4868,3750,4000,connective_tissue,connective_tissue
4869,3800,4000,connective_tissue,connective_tissue
4870,3850,4000,connective_tissue,connective_tissue
4871,3900,4000,connective_tissue,connective_tissue
4872,3950,4000,connective_tissue,connective_tissue
4873,4000,4000,connective_tissue,connective_tissue
4874,4050,4000,connective_tissue,connective_tissue
4875,4100,4000,connective_tissue,connective_tissue
4876,4150,4000,connective_tissue,connective_tissue
4877,4200,4000,connective_tissue,connective_tissue
4878,4250,4000,connective_tissue,connective_tissue
4879,4300,4000,connective_tissue,connective_tissue
4880,4350,4000,connective_tissue,connective_tissue
4881,4400,4000,connective_tissue,connective_tissue
4882,4450,4000,connective_tissue,connective_tissue
4883,4500,4000,unknown,connective_tissue
4884,4550,4000,unknown,connective_tissue
4885,4600,4000,unknown,connective_tissue
4886,4650,4000,unknown,connective_tissue
4887,4700,4000,unknown,connective_tissue
4888,4750,4000,unknown,connective_tissue
4889,4800,4000,unknown,connective_tissue
4890,4850,4000,unknown,connective_tissue
4891,4900,4000,unknown,connective_tissue
4892,4950,4000,connective_tissue,connective_tissue
4893,5000,4000,connective_tissue,connective_tissue
4894,5050,4000,connective_tissue,connective_tissue
4895,5100,4000,connective_tissue,connective_tissue
4896,5150,4000,connective_tissue,connective_tissue
4897,5200,4000,connective_tissue,connective_tissue
4898,5250,4000,connective_tissue,connective_tissue
4899,5300,4000,connective_tissue,connective_tissue
4900,5350,4000,connective_tissue,connective_tissue
4901,5400,4000,connective_tissue,connective_tissue
4902,5450,4000,connective_tissue,connective_tissue
4903,5500,4000,connective_tissue,connective_tissue
4904,5550,4000,connective_tissue,connective_tissue
4905,5600,4000,connective_tissue,connective_tissue
4906,5650,4000,connective_tissue,connective_tissue
4907,5700,4000,connective_tissue,connective_tissue
4908,5750,4000,connective_tissue,connective_tissue
4909,5800,4000,connective_tissue,connective_tissue
4910,5850,4000,connective_tissue,connective_tissue
4911,5900,4000,connective_tissue,connective_tissue
4912,5950,4000,connective_tissue,connective_tissue
4913,6000,4000,connective_tissue,connective_tissue
4914,6050,4000,connective_tissue,connective_tissue
4915,6100,4000,connective_tissue,connective_tissue
4916,6150,4000,connective_tissue,connective_tissue
4917,6200,4000,connective_tissue,connective_tissue
4918,6250,4000,connective_tissue,connective_tissue
4919,6300,4000,connective_tissue,connective_tissue
4920,6350,4000,connective_tissue,connective_tissue
4921,6400,4000,connective_tissue,connective_tissue
4922,6450,4000,connective_tissue,connective_tissue
4923,6500,4000,connective_tissue,connective_tissue
4924,6550,4000,connective_tissue,connective_tissue
4925,6600,4000,connective_tissue,connective_tissue
4926,6650,4000,connective_tissue,connective_tissue
4927,6700,4000,connective_tissue,connective_tissue
4928,6750,4000,connective_tissue,connective_tissue
4929,6800,4000,connective_tissue,connective_tissue
4930,6850,4000,connective_tissue,connective_tissue
4931,6900,4000,connective_tissue,connective_tissue
4932,6950,4000,connective_tissue,connective_tissue
4933,7000,4000,breast_glands,connective_tissue
4934,7050,4000,breast_glands,connective_tissue
4935,7100,4000,breast_glands,breast_glands
4936,7150,4000,breast_glands,breast_glands
4937,7200,4000,breast_glands,breast_glands
4938,7250,4000,breast_glands,breast_glands
4939,7300,4000,breast_glands,breast_glands
4940,7350,4000,breast_glands,breast_glands
4941,7400,4000,connective_tissue,connective_tissue
4942,7450,4000,connective_tissue,connective_tissue
4943,7500,4000,connective_tissue,connective_tissue
4944,7550,4000,connective_tissue,connective_tissue
4945,7600,4000,connective_tissue,connective_tissue
4946,7650,4000,connective_tissue,connective_tissue
4947,7700,4000,connective_tissue,connective_tissue
4948,7750,4000,connective_tissue,connective_tissue
4949,7800,4000,connective_tissue,connective_tissue
4950,7850,4000,connective_tissue,connective_tissue
4951,7900,4000,connective_tissue,connective_tissue
4952,7950,4000,connective_tissue,connective_tissue
4953,8000,4000,connective_tissue,connective_tissue
4954,8050,4000,connective_tissue,connective_tissue
4955,8100,4000,connective_tissue,connective_tissue
4956,8150,4000,connective_tissue,connective_tissue
4957,8200,4000,connective_tissue,connective_tissue
4958,8250,4000,connective_tissue,connective_tissue
4959,8300,4000,connective_tissue,connective_tissue
4960,8350,4000,connective_tissue,connective_tissue
4961,8400,4000,connective_tissue,connective_tissue
4962,8450,4000,connective_tissue,connective_tissue
4963,8500,4000,connective_tissue,connective_tissue
4964,8550,4000,connective_tissue,connective_tissue
4965,8600,4000,connective_tissue,connective_tissue
4966,8650,4000,connective_tissue,connective_tissue
4967,8700,4000,connective_tissue,connective_tissue
4968,8750,4000,connective_tissue,connective_tissue
4969,8800,4000,connective_tissue,connective_tissue
4970,8850,4000,connective_tissue,connective_tissue
4971,8900,4000,connective_tissue,connective_tissue
4972,8950,4000,unknown,connective_tissue
4973,9000,4000,unknown,connective_tissue
4974,9050,4000,unknown,connective_tissue
4975,9100,4000,unknown,connective_tissue
4976,1100,4050,unknown,connective_tissue
4977,1150,4050,unknown,connective_tissue
4978,1200,4050,unknown,connective_tissue
4979,1250,4050,unknown,connective_tissue
4980,1300,4050,unknown,connective_tissue
4981,1350,4050,connective_tissue,connective_tissue
4982,1400,4050,connective_tissue,connective_tissue
4983,1450,4050,connective_tissue,connective_tissue
4984,1500,4050,connective_tissue,connective_tissue
4985,1550,4050,connective_tissue,connective_tissue
4986,1600,4050,connective_tissue,connective_tissue
4987,1650,4050,connective_tissue,connective_tissue
4988,1700,4050,connective_tissue,connective_tissue
4989,1750,4050,connective_tissue,connective_tissue
4990,1800,4050,connective_tissue,connective_tissue
4991,1850,4050,connective_tissue,connective_tissue
4992,1900,4050,connective_tissue,connective_tissue
4993,1950,4050,connective_tissue,connective_tissue
4994,2000,4050,connective_tissue,connective_tissue
4995,2050,4050,connective_tissue,connective_tissue
4996,2100,4050,connective_tissue,connective_tissue
4997,2150,4050,connective_tissue,connective_tissue
4998,2200,4050,connective_tissue,connective_tissue
4999,2250,4050,connective_tissue,connective_tissue
5000,2300,4050,connective_tissue,connective_tissue
5001,2350,4050,connective_tissue,connective_tissue
5002,2400,4050,connective_tissue,connective_tissue
5003,2450,4050,connective_tissue,connective_tissue
5004,2500,4050,connective_tissue,connective_tissue
5005,2550,4050,connective_tissue,connective_tissue
5006,2600,4050,connective_tissue,connective_tissue
5007,2650,4050,connective_tissue,connective_tissue
5008,2700,4050,connective_tissue,connective_tissue
5009,2750,4050,connective_tissue,connective_tissue
5010,2800,4050,connective_tissue,connective_tissue
5011,2850,4050,connective_tissue,connective_tissue
5012,2900,4050,connective_tissue,connective_tissue
5013,2950,4050,connective_tissue,connective_tissue
5014,3000,4050,connective_tissue,connective_tissue
5015,3050,4050,connective_tissue,connective_tissue
5016,3100,4050,connective_tissue,connective_tissue
5017,3150,4050,connective_tissue,connective_tissue
5018,3200,4050,connective_tissue,connective_tissue
5019,3250,4050,connective_tissue,connective_tissue
5020,3300,4050,connective_tissue,connective_tissue
5021,3350,4050,connective_tissue,connective_tissue
5022,3400,4050,connective_tissue,connective_tissue
5023,3450,4050,connective_tissue,connective_tissue
5024,3500,4050,connective_tissue,connective_tissue
5025,3550,4050,connective_tissue,connective_tissue
5026,3600,4050,connective_tissue,connective_tissue
5027,3650,4050,connective_tissue,connective_tissue
5028,3700,4050,connective_tissue,connective_tissue
5029,3750,4050,connective_tissue,connective_tissue
5030,3800,4050,connective_tissue,connective_tissue
5031,3850,4050,connective_tissue,connective_tissue
5032,3900,4050,connective_tissue,connective_tissue
5033,3950,4050,connective_tissue,connective_tissue
5034,4000,4050,connective_tissue,connective_tissue
5035,4050,4050,connective_tissue,connective_tissue
5036,4100,4050,connective_tissue,connective_tissue
5037,4150,4050,connective_tissue,connective_tissue
5038,4200,4050,connective_tissue,connective_tissue
5039,4250,4050,connective_tissue,connective_tissue
5040,4300,4050,connective_tissue,connective_tissue
5041,4350,4050,connective_tissue,connective_tissue
5042,4400,4050,connective_tissue,connective_tissue
5043,4450,4050,connective_tissue,connective_tissue
5044,4500,4050,connective_tissue,connective_tissue
5045,4550,4050,connective_tissue,connective_tissue
5046,4600,4050,connective_tissue,connective_tissue
5047,4650,4050,connective_tissue,connective_tissue
5048,4700,4050,connective_tissue,connective_tissue
5049,4750,4050,unknown,connective_tissue
5050,4800,4050,unknown,connective_tissue
5051,4850,4050,unknown,connective_tissue
5052,4900,4050,unknown,connective_tissue
5053,4950,4050,unknown,connective_tissue
5054,5000,4050,connective_tissue,connective_tissue
5055,5050,4050,connective_tissue,connective_tissue
5056,5100,4050,connective_tissue,connective_tissue
5057,5150,4050,connective_tissue,connective_tissue
5058,5200,4050,connective_tissue,connective_tissue
5059,5250,4050,connective_tissue,connective_tissue
5060,5300,4050,connective_tissue,connective_tissue
5061,5350,4050,connective_tissue,connective_tissue
5062,5400,4050,connective_tissue,connective_tissue
5063,5450,4050,connective_tissue,connective_tissue
5064,5500,4050,connective_tissue,connective_tissue
5065,5550,4050,connective_tissue,connective_tissue
5066,5600,4050,connective_tissue,connective_tissue
5067,5650,4050,connective_tissue,connective_tissue
5068,5700,4050,connective_tissue,connective_tissue
5069,5750,4050,connective_tissue,connective_tissue
5070,5800,4050,connective_tissue,connective_tissue
5071,5850,4050,connective_tissue,connective_tissue
5072,5900,4050,connective_tissue,breast_glands
5073,5950,4050,connective_tissue,connective_tissue
5074,6000,4050,connective_tissue,connective_tissue
5075,6050,4050,connective_tissue,connective_tissue
5076,6100,4050,connective_tissue,connective_tissue
5077,6150,4050,connective_tissue,connective_tissue
5078,6200,4050,connective_tissue,connective_tissue
5079,6250,4050,connective_tissue,connective_tissue
5080,6300,4050,connective_tissue,connective_tissue
5081,6350,4050,connective_tissue,connective_tissue
5082,6400,4050,connective_tissue,connective_tissue
5083,6450,4050,connective_tissue,connective_tissue
5084,6500,4050,connective_tissue,connective_tissue
5085,6550,4050,connective_tissue,connective_tissue
5086,6600,4050,connective_tissue,connective_tissue
5087,6650,4050,connective_tissue,connective_tissue
5088,6700,4050,connective_tissue,connective_tissue
5089,6750,4050,connective_tissue,connective_tissue
5090,6800,4050,connective_tissue,connective_tissue
5091,6850,4050,connective_tissue,connective_tissue
5092,6900,4050,connective_tissue,connective_tissue
5093,6950,4050,connective_tissue,connective_tissue
5094,7000,4050,breast_glands,connective_tissue
5095,7050,4050,breast_glands,connective_tissue
5096,7100,4050,breast_glands,breast_glands
5097,7150,4050,breast_glands,breast_glands
5098,7200,4050,breast_glands,breast_glands
5099,7250,4050,breast_glands,breast_glands
5100,7300,4050,breast_glands,breast_glands
5101,7350,4050,breast_glands,breast_glands
5102,7400,4050,connective_tissue,connective_tissue
5103,7450,4050,connective_tissue,connective_tissue
5104,7500,4050,connective_tissue,connective_tissue
5105,7550,4050,connective_tissue,connective_tissue
5106,7600,4050,connective_tissue,connective_tissue
5107,7650,4050,connective_tissue,connective_tissue
5108,7700,4050,connective_tissue,connective_tissue
5109,7750,4050,connective_tissue,connective_tissue
5110,7800,4050,connective_tissue,connective_tissue
5111,7850,4050,connective_tissue,connective_tissue
5112,7900,4050,connective_tissue,connective_tissue
5113,7950,4050,connective_tissue,connective_tissue
5114,8000,4050,connective_tissue,connective_tissue
5115,8050,4050,connective_tissue,connective_tissue
5116,8100,4050,connective_tissue,connective_tissue
5117,8150,4050,connective_tissue,connective_tissue
5118,8200,4050,connective_tissue,connective_tissue
5119,8250,4050,connective_tissue,connective_tissue
5120,8300,4050,connective_tissue,connective_tissue
5121,8350,4050,connective_tissue,connective_tissue
5122,8400,4050,connective_tissue,connective_tissue
5123,8450,4050,connective_tissue,connective_tissue
5124,8500,4050,connective_tissue,connective_tissue
5125,8550,4050,connective_tissue,connective_tissue
5126,8600,4050,connective_tissue,connective_tissue
5127,8650,4050,connective_tissue,connective_tissue
5128,8700,4050,connective_tissue,connective_tissue
5129,8750,4050,connective_tissue,connective_tissue
5130,8800,4050,connective_tissue,connective_tissue
5131,8850,4050,connective_tissue,connective_tissue
5132,8900,4050,connective_tissue,connective_tissue
5133,8950,4050,unknown,connective_tissue
5134,9000,4050,unknown,connective_tissue
5135,9050,4050,unknown,connective_tissue
5136,1100,4100,unknown,connective_tissue
5137,1150,4100,unknown,connective_tissue
5138,1200,4100,unknown,connective_tissue
5139,1250,4100,unknown,connective_tissue
5140,1300,4100,unknown,connective_tissue
5141,1350,4100,connective_tissue,connective_tissue
5142,1400,4100,connective_tissue,connective_tissue
5143,1450,4100,connective_tissue,connective_tissue
5144,1500,4100,connective_tissue,connective_tissue
5145,1550,4100,connective_tissue,connective_tissue
5146,1600,4100,connective_tissue,connective_tissue
5147,1650,4100,connective_tissue,connective_tissue
5148,1700,4100,connective_tissue,connective_tissue
5149,1750,4100,connective_tissue,connective_tissue
5150,1800,4100,connective_tissue,connective_tissue
5151,1850,4100,connective_tissue,connective_tissue
5152,1900,4100,connective_tissue,connective_tissue
5153,1950,4100,connective_tissue,connective_tissue
5154,2000,4100,connective_tissue,connective_tissue
5155,2050,4100,connective_tissue,connective_tissue
5156,2100,4100,connective_tissue,connective_tissue
5157,2150,4100,connective_tissue,connective_tissue
5158,2200,4100,connective_tissue,connective_tissue
5159,2250,4100,connective_tissue,connective_tissue
5160,2300,4100,connective_tissue,connective_tissue
5161,2350,4100,connective_tissue,connective_tissue
5162,2400,4100,connective_tissue,connective_tissue
5163,2450,4100,connective_tissue,connective_tissue
5164,2500,4100,connective_tissue,connective_tissue
5165,2550,4100,connective_tissue,connective_tissue
5166,2600,4100,connective_tissue,connective_tissue
5167,2650,4100,connective_tissue,connective_tissue
5168,2700,4100,connective_tissue,connective_tissue
5169,2750,4100,connective_tissue,connective_tissue
5170,2800,4100,connective_tissue,connective_tissue
5171,2850,4100,connective_tissue,connective_tissue
5172,2900,4100,connective_tissue,connective_tissue
5173,2950,4100,connective_tissue,connective_tissue
5174,3000,4100,connective_tissue,connective_tissue
5175,3050,4100,connective_tissue,connective_tissue
5176,3100,4100,connective_tissue,connective_tissue
5177,3150,4100,connective_tissue,connective_tissue
5178,3200,4100,connective_tissue,connective_tissue
5179,3250,4100,connective_tissue,connective_tissue
5180,3300,4100,connective_tissue,connective_tissue
5181,3350,4100,connective_tissue,connective_tissue
5182,3400,4100,connective_tissue,connective_tissue
5183,3450,4100,connective_tissue,connective_tissue
5184,3500,4100,connective_tissue,connective_tissue
5185,3550,4100,connective_tissue,connective_tissue
5186,3600,4100,connective_tissue,connective_tissue
5187,3650,4100,connective_tissue,connective_tissue
5188,3700,4100,connective_tissue,connective_tissue
5189,3750,4100,connective_tissue,connective_tissue
5190,3800,4100,connective_tissue,connective_tissue
5191,3850,4100,connective_tissue,connective_tissue
5192,3900,4100,connective_tissue,connective_tissue
5193,3950,4100,connective_tissue,connective_tissue
5194,4000,4100,connective_tissue,connective_tissue
5195,4050,4100,connective_tissue,connective_tissue
5196,4100,4100,connective_tissue,connective_tissue
5197,4150,4100,connective_tissue,connective_tissue
5198,4200,4100,connective_tissue,connective_tissue
5199,4250,4100,connective_tissue,connective_tissue
5200,4300,4100,connective_tissue,connective_tissue
5201,4350,4100,connective_tissue,connective_tissue
5202,4400,4100,connective_tissue,connective_tissue
5203,4450,4100,connective_tissue,connective_tissue
5204,4500,4100,connective_tissue,connective_tissue
5205,4550,4100,connective_tissue,connective_tissue
5206,4600,4100,connective_tissue,connective_tissue
5207,4650,4100,connective_tissue,connective_tissue
5208,4700,4100,connective_tissue,connective_tissue
5209,4750,4100,connective_tissue,connective_tissue
5210,4800,4100,connective_tissue,connective_tissue
5211,4850,4100,connective_tissue,connective_tissue
5212,4900,4100,unknown,connective_tissue
5213,4950,4100,unknown,connective_tissue
5214,5000,4100,unknown,connective_tissue
5215,5050,4100,connective_tissue,connective_tissue
5216,5100,4100,connective_tissue,connective_tissue
5217,5150,4100,connective_tissue,connective_tissue
5218,5200,4100,connective_tissue,connective_tissue
5219,5250,4100,connective_tissue,connective_tissue
5220,5300,4100,connective_tissue,connective_tissue
5221,5350,4100,connective_tissue,connective_tissue
5222,5400,4100,connective_tissue,connective_tissue
5223,5450,4100,connective_tissue,connective_tissue
5224,5500,4100,connective_tissue,connective_tissue
5225,5550,4100,connective_tissue,connective_tissue
5226,5600,4100,connective_tissue,connective_tissue
5227,5650,4100,unknown,connective_tissue
5228,5700,4100,breast_glands,connective_tissue
5229,5750,4100,breast_glands,connective_tissue
5230,5800,4100,breast_glands,connective_tissue
5231,5850,4100,breast_glands,breast_glands
